id,seller_id,material,qty_kg,density_gcm,rate_g
2185,380,Copper,537.8,2.97,1680.052
2186,437,Stainless,220.9,0.889,1417.284
2187,102,Brass,466.6,1.114,1321.041
2188,146,Diamond,1274.7,3.184,60.393
2189,473,Iron,312.7,0.322,2107.151
2190,92,Clay,1023.0,3.012,1333.591
2191,295,Clay,1013.9,2.826,1184.491
2192,181,Fabric,180.5,3.445,1377.174
2193,86,Platinum,250.0,1.475,1504.548
2194,20,Silver,747.5,1.654,1363.187
2195,301,Carbon,759.3,1.79,1611.596
2196,135,Topaz,688.0,1.305,344.623
2197,100,Sapphire,544.6,2.348,2185.614
2198,22,Ruby,190.0,2.546,583.734
2199,274,Rubber,1366.8,0.918,180.603
2200,433,Concrete,1332.2,0.117,2132.992
2201,88,Carbon,416.4,1.876,1146.855
2202,314,Rubber,371.4,2.136,829.159
2203,332,Chrome,811.7,0.102,662.945
2204,216,Topaz,163.0,0.063,1884.252
2205,223,Steel,1212.1,1.811,210.207
2206,167,Paper,184.4,2.917,1623.266
2207,155,Concrete,44.2,1.58,1805.125
2208,363,Bronze,691.4,1.098,2235.09
2209,202,Rubber,1315.8,0.309,1491.877
2210,292,Titanium,26.0,0.822,1169.332
2211,398,Concrete,914.1,0.221,1886.148
2212,202,Graphite,1044.6,1.644,2372.863
2213,112,Carbon,517.9,1.317,360.282
2214,85,Ceramic,891.3,2.459,754.762
2215,481,Iron,869.3,2.855,1118.981
2216,369,Emerald,249.5,3.467,1465.739
2217,172,Stainless,74.1,1.505,2157.499
2218,401,Brass,793.6,3.492,2174.704
2219,428,Leather,731.0,0.592,1499.442
2220,52,Clay,1066.1,0.335,963.004
2221,484,Ceramic,478.3,2.586,1151.113
2222,209,Ceramic,712.3,0.879,229.052
2223,104,Topaz,561.4,3.147,1587.486
2224,242,Paper,390.9,2.728,411.705
2225,313,Carbon,993.6,1.326,947.327
2226,239,Emerald,646.1,0.629,1684.267
2227,256,Paper,163.5,1.318,797.196
2228,121,Leather,1343.5,3.172,1744.311
2229,355,Nickel,903.6,0.205,784.443
2230,202,Bronze,1289.2,2.202,1854.986
2231,384,Iron,132.4,1.265,1786.8
2232,496,Zinc,851.9,2.366,1396.346
2233,185,Fabric,78.6,3.477,2365.006
2234,46,Diamond,586.6,2.834,1224.561
2235,288,Fabric,667.6,0.179,320.856
2236,279,Stainless,1145.7,2.081,1417.053
2237,298,Stone,667.8,3.042,354.819
2238,156,Paper,679.3,2.984,1386.555
2239,395,Bronze,1024.3,0.418,2170.968
2240,361,Pearl,271.0,2.404,1839.171
2241,377,Fabric,367.2,3.071,593.024
2242,109,Opal,395.9,1.224,945.063
2243,172,Chrome,1120.8,0.342,2040.86
2244,445,Silver,117.0,2.738,661.893
2245,35,Emerald,586.7,3.34,1030.785
2246,464,Steel,749.9,1.533,1464.77
2247,349,Aluminum,354.1,2.746,1363.463
2248,136,Plastic,239.6,1.56,2440.445
2249,227,Emerald,966.4,0.473,106.388
2250,478,Gold,416.0,2.245,1341.691
2251,89,Amethyst,789.4,2.424,1065.11
2252,286,Ceramic,115.6,2.506,358.614
2253,18,Clay,574.2,3.058,1306.243
2254,485,Wood,806.4,1.012,2088.073
2255,232,Gold,1190.4,2.054,1271.685
2256,69,Copper,727.4,1.798,1568.875
2257,226,Stainless,328.6,1.857,159.065
2258,297,Wood,22.4,1.791,1759.773
2259,449,Ruby,1368.9,0.113,959.983
2260,264,Fiber,309.0,1.948,1949.096
2261,463,Fiber,703.2,2.175,1274.222
2262,383,Stone,1170.0,2.923,1915.924
2263,46,Concrete,407.9,2.676,845.986
2264,181,Ceramic,696.9,3.392,1924.009
2265,271,Titanium,1365.9,1.811,690.425
2266,437,Ceramic,1287.4,2.462,866.631
2267,434,Clay,966.0,2.104,713.844
2268,30,Zinc,823.8,2.789,229.546
2269,397,Opal,740.0,2.891,421.649
2270,232,Pearl,944.5,1.291,1201.736
2271,281,Rubber,472.8,3.156,2306.867
2272,281,Fabric,144.7,0.501,711.514
2273,391,Chrome,436.5,3.084,313.213
2274,237,Plastic,1324.6,0.931,1216.517
2275,393,Metal,51.7,2.109,80.333
2276,13,Diamond,528.5,1.598,1689.354
2277,145,Carbon,1333.5,3.44,890.172
2278,188,Rubber,111.3,3.235,1018.17
2279,482,Brass,655.1,0.474,51.115
2280,186,Zinc,1201.5,0.318,1318.217
2281,15,Stone,1161.6,3.257,801.381
2282,364,Stone,1126.8,0.989,1931.681
2283,90,Stainless,422.7,3.047,1775.674
2284,89,Titanium,1004.0,0.983,1441.523
2285,130,Carbon,289.7,0.398,1526.234
2286,168,Titanium,892.4,2.531,2499.505
2287,80,Aluminum,174.1,3.314,0.919
2288,339,Emerald,1386.5,2.13,1088.222
2289,84,Sapphire,30.2,2.98,841.651
2290,211,Amethyst,66.4,1.878,1369.47
2291,231,Amethyst,290.4,2.059,1015.931
2292,363,Gold,1165.2,2.028,695.407
2293,386,Paper,56.2,0.517,1904.389
2294,447,Stone,845.4,0.96,778.851
2295,45,Platinum,33.2,2.043,1949.568
2296,29,Brass,925.6,2.69,1164.389
2297,404,Gold,660.2,0.543,1395.365
2298,301,Paper,1197.2,3.443,1483.775
2299,150,Brass,1066.5,1.11,2174.114
2300,435,Fiber,1012.9,0.128,1392.104
2301,230,Silver,852.5,2.112,807.241
2302,95,Gold,850.5,1.37,611.679
2303,392,Graphite,416.8,2.146,953.354
2304,236,Nickel,1398.2,0.53,2166.297
2305,472,Platinum,664.1,3.48,671.04
2306,381,Bronze,1334.5,0.691,960.967
2307,279,Ceramic,924.2,2.479,964.136
2308,86,Gold,335.0,3.239,2132.477
2309,165,Iron,433.6,1.284,1358.722
2310,464,Copper,1138.6,0.751,25.256
2311,349,Silver,870.3,3.07,109.879
2312,143,Diamond,491.8,2.183,2484.174
2313,258,Stone,1130.7,2.404,1757.312
2314,185,Copper,1399.6,1.09,2123.118
2315,186,Sapphire,492.4,3.262,1582.291
2316,123,Diamond,956.0,2.739,1790.318
2317,273,Iron,1003.3,1.323,1984.011
2318,74,Rubber,303.7,1.443,1380.527
2319,334,Quartz,624.3,2.461,1454.516
2320,33,Pearl,278.8,2.31,208.882
2321,286,Aluminum,555.3,3.105,2447.072
2322,187,Clay,649.2,3.285,2489.724
2323,188,Concrete,655.5,2.219,204.033
2324,17,Concrete,84.1,2.487,2428.006
2325,120,Metal,101.6,0.163,378.649
2326,102,Plastic,1130.5,1.929,1434.781
2327,456,Iron,1333.5,0.285,194.922
2328,191,Steel,587.5,3.162,307.314
2329,180,Silver,28.0,2.641,1669.427
2330,401,Quartz,462.8,1.466,2097.518
2331,88,Clay,696.5,0.194,1625.804
2332,37,Opal,108.5,2.845,615.599
2333,342,Chrome,1348.2,2.512,2091.904
2334,223,Rubber,743.4,2.392,361.724
2335,449,Ceramic,54.9,1.724,720.216
2336,278,Topaz,1337.8,0.715,2181.212
2337,59,Emerald,810.0,2.736,347.904
2338,309,Amethyst,450.3,1.983,712.036
2339,266,Fabric,384.8,2.38,831.66
2340,168,Leather,180.8,0.808,316.054
2341,326,Nickel,1044.9,0.766,2011.902
2342,144,Sapphire,1241.0,2.723,1986.93
2343,299,Wood,1110.2,1.51,2182.682
2344,126,Plastic,1313.4,1.483,1087.27
2345,265,Paper,965.5,2.981,991.468
2346,415,Topaz,870.9,2.952,672.252
2347,413,Platinum,1021.4,0.386,1671.259
2348,182,Concrete,303.5,1.138,1130.787
2349,35,Amethyst,226.6,2.567,1398.259
2350,436,Metal,952.9,3.42,894.048
2351,355,Copper,1277.2,1.599,1541.752
2352,106,Ceramic,476.8,1.788,392.948
2353,314,Emerald,159.9,0.103,551.481
2354,286,Bronze,1142.2,1.12,2402.559
2355,145,Quartz,879.7,1.886,2455.187
2356,314,Brass,901.6,0.695,2060.265
2357,391,Silver,1249.6,1.42,2379.905
2358,181,Ceramic,892.8,2.492,1001.012
2359,217,Ruby,1275.9,2.167,224.628
2360,421,Stone,82.7,0.093,1059.197
2361,480,Chrome,1005.0,0.097,1013.895
2362,228,Glass,223.1,1.497,1484.847
2363,381,Diamond,1327.4,2.876,1243.697
2364,173,Pearl,651.3,3.053,1730.532
2365,475,Rubber,63.2,0.885,962.84
2366,432,Paper,699.4,3.359,1690.203
2367,241,Silver,1192.1,3.473,132.674
2368,407,Chrome,1132.6,0.04,854.589
2369,213,Amethyst,924.0,2.217,1984.346
2370,8,Brass,883.7,3.46,485.954
2371,392,Sapphire,1012.1,1.02,1214.085
2372,385,Paper,986.8,1.393,1768.104
2373,363,Copper,1094.3,2.243,617.551
2374,330,Aluminum,747.2,0.286,1575.335
2375,265,Titanium,284.4,0.834,1531.772
2376,173,Ceramic,461.8,1.127,894.151
2377,230,Wood,758.2,0.08,1189.287
2378,52,Bronze,578.6,1.616,2029.458
2379,152,Pearl,1271.2,3.196,1973.292
2380,325,Diamond,72.3,3.02,87.072
2381,369,Stainless,104.7,2.905,178.717
2382,494,Topaz,893.9,2.976,982.505
2383,182,Amethyst,1371.2,0.867,1593.613
2384,365,Emerald,969.8,1.113,34.814
2385,353,Amethyst,729.3,0.456,1748.597
2386,225,Brass,822.6,2.568,2209.738
2387,206,Pearl,652.3,2.444,1879.805
2388,176,Platinum,74.2,3.029,98.581
2389,424,Metal,208.7,0.263,1277.311
2390,285,Leather,532.6,1.84,2146.057
2391,15,Fabric,820.4,1.302,1059.256
2392,108,Zinc,298.6,2.047,410.988
2393,464,Ruby,564.1,1.219,538.166
2394,45,Plastic,1406.7,0.28,2452.565
2395,276,Pearl,829.3,1.663,61.067
2396,277,Clay,1248.5,1.062,1704.708
2397,90,Emerald,1021.4,1.683,812.824
2398,241,Stainless,1364.1,2.699,1089.95
2399,230,Aluminum,683.7,0.325,2009.264
2400,207,Platinum,1279.4,2.41,847.853
2401,345,Paper,78.6,1.988,1185.634
2402,248,Fabric,836.5,0.044,705.835
2403,260,Emerald,1244.4,1.28,116.763
2404,435,Sapphire,799.5,2.59,823.205
2405,148,Fabric,493.7,0.611,1668.635
2406,130,Pearl,904.2,0.09,1188.718
2407,312,Sapphire,959.6,2.301,1985.258
2408,35,Glass,460.6,2.63,1408.121
2409,323,Fiber,31.0,1.037,1590.595
2410,483,Nickel,811.6,2.433,2427.965
2411,490,Graphite,5.1,2.107,834.529
2412,197,Leather,742.5,2.178,272.23
2413,188,Rubber,1070.7,3.399,271.432
2414,313,Platinum,19.3,2.335,2456.645
2415,258,Opal,135.3,1.176,2484.598
2416,447,Concrete,617.5,0.629,1106.054
2417,334,Titanium,135.1,3.312,260.637
2418,363,Iron,900.3,3.206,1947.17
2419,120,Emerald,1164.1,0.705,452.515
2420,301,Nickel,27.5,2.904,75.513
2421,310,Pearl,769.5,0.279,1770.962
2422,475,Gold,788.4,0.804,1989.166
2423,332,Copper,1048.6,3.496,627.313
2424,258,Titanium,764.9,3.428,1044.926
2425,263,Metal,954.9,0.059,744.483
2426,27,Zinc,551.2,0.275,2472.349
2427,291,Concrete,1245.5,3.246,511.471
2428,28,Pearl,553.8,2.524,858.585
2429,453,Titanium,784.2,0.064,878.844
2430,276,Stainless,25.6,0.407,1203.8
2431,59,Silver,939.6,1.876,1142.377
2432,257,Sapphire,22.6,1.136,915.215
2433,69,Iron,502.0,0.459,1005.282
2434,374,Diamond,857.3,0.69,1352.558
2435,308,Brass,997.0,1.161,1591.594
2436,412,Wood,640.8,1.434,1285.632
2437,182,Ruby,781.5,0.777,2303.977
2438,339,Pearl,1053.8,2.68,1151.673
2439,279,Wood,201.3,3.073,1414.067
2440,113,Carbon,637.0,1.216,639.452
2441,174,Pearl,675.7,1.851,2467.178
2442,198,Platinum,376.8,0.63,396.246
2443,56,Quartz,873.7,0.613,212.999
2444,106,Chrome,621.0,1.673,1603.558
2445,190,Paper,1205.3,1.519,951.813
2446,492,Sapphire,294.3,1.299,590.586
2447,166,Metal,546.4,1.214,2266.774
2448,354,Opal,287.8,1.99,267.403
2449,463,Pearl,856.7,0.756,1568.055
2450,64,Emerald,168.8,1.094,1715.748
2451,477,Ceramic,1152.3,0.086,1386.364
2452,488,Plastic,962.3,2.837,117.985
2453,244,Paper,975.3,1.093,1386.063
2454,12,Bronze,819.1,1.787,1752.697
2455,368,Sapphire,629.4,1.191,1960.898
2456,69,Emerald,1184.4,3.41,1149.306
2457,78,Metal,735.0,1.011,2339.295
2458,492,Pearl,653.5,0.698,1726.006
2459,479,Fabric,759.1,0.848,2324.478
2460,178,Stone,922.4,2.186,1864.111
2461,404,Platinum,150.8,3.226,607.232
2462,120,Metal,505.3,0.831,1562.85
2463,19,Rubber,128.6,1.425,898.278
2464,108,Aluminum,631.2,3.344,1919.171
2465,343,Graphite,725.3,1.905,766.061
2466,446,Pearl,932.6,1.524,2245.501
2467,416,Silver,1344.3,0.22,1386.054
2468,371,Iron,370.2,2.378,868.282
2469,219,Chrome,282.3,1.348,1988.959
2470,291,Brass,1060.7,0.771,123.801
2471,333,Platinum,40.1,1.119,953.508
2472,13,Wood,806.2,0.54,7.001
2473,195,Stone,756.2,3.05,193.966
2474,72,Amethyst,1158.8,0.501,879.941
2475,236,Carbon,1218.9,1.264,311.554
2476,364,Silver,192.1,1.934,2305.129
2477,78,Gold,190.9,1.209,108.575
2478,347,Pearl,1162.4,3.026,2263.917
2479,414,Sapphire,425.1,2.185,1959.5
2480,446,Topaz,1391.9,3.465,1398.874
2481,237,Diamond,316.1,2.131,316.809
2482,49,Zinc,1423.5,1.223,1866.054
2483,429,Metal,71.7,2.945,963.472
2484,432,Topaz,1137.9,2.534,2372.355
2485,352,Rubber,80.8,0.127,912.333
2486,96,Ceramic,722.3,0.517,280.838
2487,434,Gold,1198.2,1.585,1884.829
2488,345,Opal,6.3,0.488,220.971
2489,394,Opal,696.6,0.989,87.61
2490,176,Graphite,374.3,3.412,131.55
2491,281,Graphite,294.3,0.17,1432.694
2492,332,Chrome,1326.2,1.945,2422.926
2493,15,Concrete,856.8,1.338,2479.755
2494,389,Platinum,701.9,2.609,371.909
2495,421,Platinum,851.5,0.177,1855.052
2496,176,Opal,1037.6,3.402,1812.224
2497,197,Sapphire,1269.6,1.276,175.952
2498,393,Glass,1419.2,2.524,926.421
2499,477,Topaz,852.1,1.383,1278.107
2500,153,Leather,1329.9,1.233,622.044
2501,58,Quartz,729.6,0.706,1415.549
2502,192,Bronze,697.1,0.38,2040.082
2503,184,Carbon,1352.2,2.8,669.549
2504,478,Rubber,154.0,1.648,2124.725
2505,204,Plastic,1312.5,1.419,700.574
2506,222,Fabric,448.0,2.105,485.565
2507,96,Silver,677.7,3.34,2203.143
2508,211,Pearl,227.3,1.919,1785.002
2509,39,Bronze,801.8,0.667,1691.594
2510,129,Quartz,1072.1,1.197,2099.158
2511,287,Opal,392.2,0.651,1950.321
2512,476,Wood,7.7,3.433,2391.74
2513,107,Brass,194.8,2.259,626.226
2514,284,Topaz,138.5,2.508,1443.567
2515,86,Gold,204.5,1.387,200.832
2516,325,Copper,147.9,0.589,845.084
2517,287,Ruby,452.3,1.87,238.076
2518,128,Clay,827.9,0.367,2340.487
2519,225,Steel,1405.8,0.17,2120.794
2520,151,Plastic,738.4,0.816,779.727
2521,231,Ruby,842.6,2.549,1755.484
2522,380,Clay,355.5,3.247,418.455
2523,56,Stainless,872.5,0.418,2357.529
2524,190,Steel,454.0,1.253,1538.8
2525,27,Titanium,277.4,1.849,431.339
2526,170,Ruby,891.6,0.043,604.691
2527,221,Wood,1090.0,2.261,710.549
2528,117,Quartz,125.4,3.292,2405.173
2529,427,Opal,1125.1,0.488,373.03
2530,420,Gold,105.1,0.926,352.231
2531,193,Gold,724.7,0.3,673.276
2532,427,Metal,245.1,2.169,467.825
2533,438,Silver,1167.2,0.388,1874.158
2534,340,Silver,490.2,1.072,1943.204
2535,189,Zinc,1025.5,3.379,1252.369
2536,413,Fiber,1047.4,0.816,2343.4
2537,90,Fabric,681.2,3.09,724.974
2538,304,Pearl,509.2,2.088,735.01
2539,391,Iron,951.4,1.895,1813.458
2540,299,Wood,1114.2,0.93,1705.883
2541,446,Opal,39.0,3.319,958.064
2542,322,Steel,234.4,1.585,1860.823
2543,438,Iron,349.9,0.371,824.278
2544,481,Brass,1323.7,0.323,1187.018
2545,89,Carbon,876.9,0.228,1115.852
2546,468,Gold,625.3,0.446,1410.589
2547,36,Glass,1316.6,3.268,216.756
2548,212,Rubber,961.1,0.198,1660.674
2549,177,Rubber,991.9,2.966,88.218
2550,118,Nickel,1371.0,2.396,2096.087
2551,414,Chrome,193.8,0.994,503.164
2552,24,Leather,1251.2,3.417,1660.232
2553,500,Stone,974.4,2.504,433.823
2554,24,Rubber,615.0,2.395,892.724
2555,359,Fabric,832.6,0.45,723.566
2556,123,Aluminum,466.2,2.668,104.093
2557,65,Graphite,383.8,0.541,1603.164
2558,285,Topaz,1128.9,0.534,2398.711
2559,76,Metal,884.2,0.881,1186.713
2560,66,Plastic,1110.8,1.523,1784.065
2561,349,Quartz,594.4,1.1,576.955
2562,94,Amethyst,121.7,1.583,1268.753
2563,5,Opal,1008.0,2.174,1180.181
2564,327,Rubber,956.5,1.842,778.847
2565,208,Aluminum,1171.3,2.685,1307.013
2566,357,Nickel,1352.5,0.329,1506.818
2567,186,Steel,218.0,2.147,1080.067
2568,343,Emerald,172.3,2.838,2419.135
2569,288,Leather,854.2,2.925,443.713
2570,160,Opal,955.5,0.861,1779.902
2571,11,Sapphire,21.0,3.388,364.882
2572,189,Metal,1240.6,0.553,959.265
2573,284,Leather,1253.4,0.818,2458.456
2574,322,Platinum,324.4,1.37,1428.964
2575,236,Rubber,589.9,1.861,1497.914
2576,434,Stone,564.9,0.555,788.329
2577,472,Titanium,530.1,1.852,885.964
2578,273,Aluminum,325.1,2.636,2301.626
2579,457,Clay,721.0,1.781,1043.659
2580,498,Pearl,982.8,1.915,77.481
2581,312,Concrete,412.9,2.606,1643.173
2582,458,Bronze,99.2,2.655,816.659
2583,475,Brass,795.5,2.413,1167.812
2584,469,Pearl,1229.9,1.027,1435.6
2585,47,Opal,535.6,0.601,2201.545
2586,497,Steel,1109.7,1.267,1517.371
2587,77,Metal,635.9,1.172,306.256
2588,296,Clay,300.0,3.164,575.075
2589,288,Copper,62.0,3.218,225.369
2590,254,Graphite,364.0,1.444,1845.432
2591,479,Titanium,1301.2,0.913,1573.264
2592,280,Glass,390.7,3.372,304.835
2593,330,Fabric,1028.1,2.074,1150.212
2594,497,Ceramic,1224.9,2.549,1577.349
2595,246,Platinum,1351.3,1.669,1720.071
2596,361,Pearl,418.5,1.741,2371.499
2597,114,Pearl,892.1,1.351,2362.255
2598,459,Titanium,980.7,0.241,2369.974
2599,385,Steel,1118.7,2.066,296.412
2600,69,Titanium,926.3,2.621,621.135
2601,299,Rubber,153.3,0.615,2292.487
2602,275,Quartz,388.9,2.762,232.902
2603,116,Plastic,1173.7,0.24,1180.528
2604,396,Ruby,73.5,2.902,2264.018
2605,62,Iron,948.1,3.439,1581.414
2606,48,Wood,1284.2,1.427,1252.69
2607,244,Carbon,281.4,3.141,678.65
2608,392,Brass,476.5,0.019,801.172
2609,402,Opal,1173.8,0.221,1267.267
2610,296,Graphite,428.8,1.594,1494.896
2611,308,Aluminum,259.1,0.961,286.038
2612,490,Pearl,1149.9,2.84,547.187
2613,399,Titanium,470.8,2.475,619.537
2614,168,Quartz,1133.4,1.822,1476.771
2615,328,Titanium,1286.8,0.52,1601.074
2616,125,Copper,215.9,1.252,263.734
2617,60,Paper,76.8,0.048,2134.277
2618,17,Fiber,1142.9,2.39,190.869
2619,130,Copper,857.3,3.332,974.387
2620,81,Clay,1411.8,0.741,440.999
2621,232,Nickel,173.0,0.016,296.341
2622,382,Ruby,821.9,3.306,2410.696
2623,413,Metal,1156.7,0.763,1764.629
2624,355,Stone,552.3,2.219,20.995
2625,408,Nickel,130.6,0.63,2356.106
2626,15,Sapphire,1420.3,0.644,1780.578
2627,284,Glass,590.9,2.672,1758.806
2628,71,Ceramic,438.0,2.382,430.089
2629,486,Opal,978.0,0.972,997.236
2630,296,Opal,927.2,3.319,257.409
2631,126,Fabric,1183.2,3.261,965.85
2632,64,Sapphire,612.5,0.249,36.953
2633,492,Plastic,1410.5,2.394,1689.517
2634,203,Leather,26.2,2.812,199.087
2635,301,Quartz,830.9,0.678,1785.086
2636,114,Gold,26.1,0.204,2069.674
2637,110,Graphite,158.3,1.862,1857.824
2638,127,Quartz,877.7,3.27,2463.479
2639,281,Nickel,502.4,2.284,1428.401
2640,317,Amethyst,1032.4,2.479,1388.046
2641,265,Iron,56.2,2.152,439.124
2642,331,Brass,1025.5,0.622,634.345
2643,172,Carbon,993.7,0.818,273.568
2644,52,Silver,211.6,0.553,1343.566
2645,45,Metal,989.6,2.786,119.075
2646,314,Topaz,1103.2,2.323,2179.665
2647,354,Stainless,508.5,0.162,1952.808
2648,258,Aluminum,1046.9,2.18,1580.343
2649,269,Rubber,400.7,1.583,2223.829
2650,86,Steel,142.9,1.812,1443.639
2651,233,Platinum,143.6,3.007,840.648
2652,470,Ruby,96.9,1.894,2496.261
2653,397,Fabric,312.7,1.239,1244.495
2654,227,Opal,1145.7,3.239,860.966
2655,350,Copper,259.1,1.597,1453.899
2656,235,Amethyst,584.2,3.193,123.873
2657,118,Bronze,695.4,1.17,1559.864
2658,495,Nickel,79.7,0.133,855.966
2659,266,Gold,926.8,1.589,1830.658
2660,464,Brass,32.7,1.935,1549.438
2661,325,Sapphire,55.7,0.852,1635.042
2662,418,Plastic,1141.2,2.42,2249.58
2663,251,Chrome,1034.9,1.309,268.412
2664,350,Sapphire,1335.1,3.417,405.124
2665,192,Clay,456.7,1.601,1078.885
2666,26,Fiber,1211.7,3.457,1095.8
2667,31,Zinc,1354.3,3.26,1436.786
2668,437,Amethyst,608.1,0.859,1009.877
2669,102,Topaz,1308.4,2.789,148.898
2670,53,Plastic,943.2,1.541,2152.679
2671,449,Topaz,1188.1,2.063,71.555
2672,224,Carbon,857.9,3.005,1472.789
2673,385,Opal,345.5,2.528,1376.348
2674,344,Steel,181.0,1.249,2152.1
2675,392,Copper,1006.1,0.366,1628.523
2676,483,Titanium,823.6,3.195,1123.363
2677,146,Rubber,1422.3,2.846,989.558
2678,226,Topaz,725.7,2.871,2.854
2679,249,Diamond,1290.1,2.841,983.918
2680,357,Platinum,1015.5,0.097,1779.219
2681,4,Stone,148.1,3.111,126.907
2682,135,Ruby,469.1,1.734,2494.276
2683,448,Diamond,1386.3,1.403,1769.943
2684,250,Leather,310.7,3.026,539.978
2685,425,Iron,612.6,2.178,2448.581
2686,220,Graphite,626.3,2.14,374.799
2687,438,Paper,1387.7,0.585,448.066
2688,339,Plastic,1020.0,1.293,985.255
2689,262,Paper,896.1,3.427,2496.204
2690,443,Paper,206.4,1.863,1413.88
2691,254,Concrete,404.1,1.087,1152.175
2692,76,Quartz,1356.9,0.814,1369.083
2693,275,Glass,113.7,1.785,1426.367
2694,80,Ruby,630.1,2.096,1445.459
2695,479,Chrome,1324.4,2.591,2444.786
2696,224,Nickel,434.8,1.844,1301.052
2697,57,Zinc,790.5,1.863,2153.502
2698,306,Bronze,999.7,0.923,2029.883
2699,116,Wood,1370.6,3.286,1443.043
2700,331,Aluminum,937.8,1.009,1792.171
2701,282,Ruby,993.4,1.823,410.722
2702,229,Silver,1274.6,2.609,2424.536
2703,260,Metal,365.0,1.781,561.153
2704,156,Clay,780.9,1.138,1800.478
2705,287,Stainless,1272.5,1.074,278.179
2706,42,Titanium,177.9,2.616,2312.495
2707,354,Ruby,919.6,2.911,2202.899
2708,15,Graphite,409.4,3.405,1152.49
2709,478,Fabric,1034.1,1.58,1710.643
2710,200,Nickel,498.8,1.878,1215.402
2711,206,Sapphire,814.8,2.582,277.584
2712,251,Clay,135.5,1.308,93.216
2713,464,Concrete,115.4,1.811,1436.599
2714,202,Topaz,1424.9,0.904,1009.941
2715,120,Sapphire,809.3,2.135,1173.744
2716,321,Ruby,13.2,1.804,725.719
2717,397,Wood,638.0,1.64,741.601
2718,456,Nickel,44.5,1.501,849.665
2719,394,Sapphire,758.9,1.285,1353.274
2720,341,Steel,179.8,1.434,1273.129
2721,274,Metal,1132.3,2.582,2342.936
2722,369,Gold,960.9,1.292,1138.66
2723,123,Diamond,547.4,1.13,1565.078
2724,97,Iron,975.9,0.184,388.535
2725,219,Concrete,399.5,3.397,1223.471
2726,346,Aluminum,140.1,2.536,34.846
2727,111,Paper,1113.9,1.372,1988.955
2728,51,Nickel,1338.1,0.166,4.186
2729,415,Diamond,112.5,0.795,1932.811
2730,423,Graphite,224.3,1.934,378.39
2731,264,Diamond,613.8,0.141,560.997
2732,299,Iron,281.3,3.001,954.343
2733,300,Nickel,626.6,1.431,156.521
2734,436,Zinc,142.7,1.024,1063.392
2735,283,Amethyst,1046.5,0.873,746.403
2736,383,Gold,971.1,1.747,397.118
2737,230,Brass,1160.4,2.596,1118.921
2738,42,Clay,266.7,0.8,1357.848
2739,296,Pearl,684.0,3.267,1085.859
2740,280,Concrete,635.9,0.117,1826.16
2741,232,Fiber,519.2,3.295,1989.246
2742,46,Aluminum,1008.1,1.179,266.915
2743,456,Opal,1364.0,3.073,841.934
2744,289,Metal,20.6,2.27,1435.428
2745,16,Wood,286.8,0.221,1168.539
2746,243,Paper,483.4,3.056,1101.812
2747,146,Zinc,1386.6,0.196,196.978
2748,57,Brass,17.7,2.296,593.2
2749,362,Rubber,1387.3,2.505,933.156
2750,186,Copper,1413.4,3.39,1184.245
2751,51,Carbon,640.9,2.482,850.555
2752,466,Concrete,576.0,2.633,174.45
2753,187,Bronze,854.5,1.541,1090.312
2754,147,Graphite,1040.9,1.301,1874.133
2755,381,Fabric,87.6,1.169,495.762
2756,316,Glass,1168.9,2.498,2142.987
2757,153,Carbon,340.4,2.816,1028.196
2758,324,Titanium,234.6,1.982,2003.301
2759,444,Concrete,903.4,2.763,2187.674
2760,61,Silver,433.5,2.051,688.729
2761,69,Topaz,798.9,0.162,36.846
2762,302,Diamond,996.6,3.166,1524.45
2763,176,Graphite,1164.3,0.599,1185.661
2764,154,Silver,1011.7,3.146,687.391
2765,356,Quartz,1025.1,2.278,1685.126
2766,336,Ceramic,1101.3,2.792,1829.013
2767,275,Gold,1045.4,1.8,182.133
2768,465,Iron,944.5,1.838,505.524
2769,144,Gold,127.4,3.474,547.611
2770,248,Amethyst,1165.4,0.941,2164.607
2771,409,Amethyst,689.8,0.301,1962.577
2772,181,Quartz,1117.5,2.613,1135.209
2773,63,Aluminum,264.2,0.92,2269.192
2774,135,Diamond,750.0,0.31,1487.339
2775,224,Opal,1387.5,0.02,2207.709
2776,347,Brass,66.8,0.116,2211.264
2777,290,Aluminum,394.6,0.37,1454.711
2778,101,Emerald,472.4,1.856,1932.824
2779,150,Rubber,236.6,0.97,1075.701
2780,320,Brass,1317.5,1.674,332.589
2781,73,Pearl,347.4,2.069,48.898
2782,67,Fabric,1197.2,1.327,1417.853
2783,211,Aluminum,1290.8,0.859,1053.654
2784,486,Sapphire,754.9,1.601,2109.671
2785,327,Diamond,946.8,3.206,1107.299
2786,331,Fabric,1392.6,2.15,920.143
2787,148,Plastic,335.8,3.311,1228.878
2788,135,Titanium,1185.1,2.569,1355.071
2789,187,Clay,429.5,2.84,1415.073
2790,232,Pearl,1353.7,1.593,1704.99
2791,118,Emerald,966.4,2.822,1143.74
2792,306,Carbon,489.9,2.183,1937.139
2793,124,Carbon,398.5,1.396,1960.523
2794,347,Paper,1066.6,0.769,1205.341
2795,392,Iron,175.8,2.282,1381.291
2796,223,Glass,934.0,3.136,1829.77
2797,164,Topaz,519.5,1.164,1050.302
2798,190,Carbon,295.7,1.556,1942.904
2799,462,Fabric,1311.7,2.995,927.785
2800,113,Glass,968.1,3.346,1449.258
2801,454,Clay,1262.1,0.842,994.114
