id,user_id,category,description,date,value
2114,user_13,Steel,Stuff group military simply. Reach stay result gun majority bed support. Practice century brother building,2004-04-05T16:27:21.548404,2265.74
2115,user_48,Metal,Interesting organization bill answer arm these. Against media and able at mention computer city. Group,2002-11-08T16:27:21.548474,23757.28
2116,user_11,Stainless,Large imagine everybody security class run lawyer. Beautiful father near part.,1988-05-21T16:27:21.548531,22423.82
2117,user_9,Gold,Wrong environment style television. Type investment machine half school guy.,1986-04-13T16:27:21.548589,31801.8
2118,user_9,Leather,Might mention accept concern significant area much. Small its particular begin item arrive. He wrong,1986-08-15T16:27:21.548678,10292.42
2119,user_31,Titanium,Build realize on tree player recently evidence hospital. Present hour truth character language point this.,2000-12-02T16:27:21.548743,33254.15
2120,user_34,Diamond,Wonder site make staff. Seem begin better nor capital entire.,2023-02-02T16:27:21.548803,30080.2
2121,user_3,Leather,Front everybody Mrs woman walk they. Reflect happen avoid chair effect learn. About play maybe,2012-11-11T16:27:21.548878,22892.96
2122,user_50,Paper,Contain still lawyer artist truth prove. Response type camera floor white.,1994-07-10T16:27:21.548938,40313.51
2123,user_44,Pearl,Certainly fast job training positive exist. Full compare scientist family.,1984-09-11T16:27:21.548996,47791.49
2124,user_18,Topaz,Change behavior grow list. Or evidence participant increase and possible fund. List think trial challenge,2003-09-16T16:27:21.549073,369.2
2125,user_43,Brass,Product table property test ground event. Go because cut. Number list stock trip.,1997-12-17T16:27:21.549144,42038.33
2126,user_26,Titanium,Happen dinner may bank enough true. Find including lead attorney.,2002-02-28T16:27:21.549203,47620.47
2127,user_7,Stone,First no before option. Person growth notice right including. Short fast business myself home approach,2014-05-13T16:27:21.549273,27270.56
2128,user_15,Glass,Cold in tree issue strong some.,2006-10-23T16:27:21.549319,48770.06
2129,user_5,Graphite,Statement call wish parent.,1994-06-10T16:27:21.549365,39483.46
2130,user_4,Graphite,Bed next various several treatment. Company short them medical fish.,1995-11-11T16:27:21.549422,2629.81
2131,user_48,Fabric,Economic group tell just growth. Million yard middle design. Somebody role third today share lose.,1988-08-29T16:27:21.549502,48850.31
2132,user_41,Stone,Manager blue bring indicate. Care door full girl north.,2016-08-28T16:27:21.549561,13215.03
2133,user_6,Carbon,Affect people represent girl after break teacher. Specific commercial those discuss life investment.,1983-10-03T16:27:21.549620,21850.46
2134,user_39,Carbon,World gun story. Nation point leg try town risk near. I board TV tend last.,2001-07-10T16:27:21.549689,27357.47
2135,user_7,Glass,Practice wait finally leg half study social. Beautiful just quickly type thank firm. Evidence certainly,2017-07-12T16:27:21.549758,49465.21
2136,user_6,Chrome,Former morning answer such any laugh. Quality throw clear free benefit perhaps hundred. Senior real,2020-12-12T16:27:21.549872,29296.3
2137,user_15,Concrete,Race message occur spend office green particularly drug. Table affect morning process today consider relate.,2005-08-01T16:27:21.549962,28330.09
2138,user_43,Iron,As tree service my. Common through claim station which you.,2012-01-09T16:27:21.550064,20394.63
2139,user_13,Fabric,Especially someone bill down so recent. Similar nature put participant read create.,2006-04-16T16:27:21.550129,32440.15
2140,user_25,Emerald,Law your PM camera window kid. Nothing success suffer field. Investment memory several. Matter just,2014-11-07T16:27:21.550211,7008.64
2141,user_19,Zinc,Very middle field. Meeting company set. On study adult our enter since base.,2005-07-03T16:27:21.550280,48364.27
2142,user_29,Brass,Wall forward skin national create song. Those those throughout consider second piece company.,1992-03-25T16:27:21.550341,6974.15
2143,user_29,Clay,Sit difficult former radio join. Song color investment buy work important. Raise quickly stop health,2021-03-06T16:27:21.550413,37594.91
2144,user_17,Fabric,Type behind blood hair source only design above. Career hold far system voice American my.,1988-04-13T16:27:21.550474,43812.19
2145,user_48,Titanium,Name base arrive common few news. Environmental truth whether.,2011-08-06T16:27:21.550533,31590.33
2146,user_43,Silver,Top probably necessary owner study mother arm picture. Yet statement training as affect smile.,1983-08-15T16:27:21.550595,16124.51
2147,user_32,Leather,Tough hour behavior owner onto air former. Himself suffer poor follow time.,1994-02-16T16:27:21.550655,23604.68
2148,user_15,Iron,Physical local store high. Music away individual risk box. Can serve law small man painting,1987-01-08T16:27:21.550726,5063.92
2149,user_3,Zinc,Spend worry official score. Why year those provide region.,1985-03-06T16:27:21.550784,35507.78
2150,user_9,Topaz,Its tend help occur somebody. Responsibility especially response office meet actually art. It necessary well,1996-11-20T16:27:21.550866,14826.13
2151,user_16,Fabric,End it benefit professor. Yeah plan determine person identify administration turn.,1987-03-19T16:27:21.550949,49548.0
2152,user_46,Emerald,Garden remember benefit side thing argue eye. Guy type program why short subject of. Wrong,2018-06-20T16:27:21.551048,3928.1
2153,user_47,Glass,Traditional performance together people southern behind sound. Wrong pay theory light first. Truth look social,1993-12-27T16:27:21.551123,42128.31
2154,user_6,Zinc,Visit focus require need follow. Other focus college. Job Mrs break play store according.,2008-02-09T16:27:21.551199,11247.06
2155,user_35,Rubber,Nice anything manager stuff improve performance. Chance single speech first so tough. Miss little budget,2012-11-08T16:27:21.551287,16439.44
2156,user_14,Concrete,Feeling item main high fall many summer. There simply develop politics address. Ready city allow,2016-10-16T16:27:21.551372,17489.28
2157,user_28,Nickel,Someone might us on. Score foreign scientist young. Build matter music exist.,1999-04-01T16:27:21.551441,15833.38
2158,user_47,Plastic,Inside reach attorney behavior. Nation thousand family try mouth.,1992-12-02T16:27:21.551500,2428.0
2159,user_17,Ruby,Financial forget generation. Specific room dark win. While specific central performance anyone.,1997-03-25T16:27:21.551569,15852.6
2160,user_27,Sapphire,Particular support pressure team. Put add this growth admit push final son.,1992-01-21T16:27:21.551628,35268.45
2161,user_18,Metal,Parent tax top get lot across maybe marriage. Campaign south month explain peace section nice,1993-10-31T16:27:21.551701,15819.76
2162,user_26,Plastic,Important likely network. Able we best plant deal sign.,2021-05-19T16:27:21.551760,46582.21
2163,user_17,Leather,Rise herself common kitchen western student. Turn it room. Writer arm art order store claim,1989-03-13T16:27:21.551837,21496.62
2164,user_30,Carbon,Note teacher brother alone south. Able authority line shoulder too experience can.,1984-03-11T16:27:21.551897,28639.79
2165,user_42,Metal,Might discussion break tax. When out turn item each glass. House president civil writer.,1991-07-19T16:27:21.551974,47937.86
2166,user_8,Gold,Fund probably interesting wrong health return. Doctor impact stuff pass the try. Serve seven operation.,1986-09-13T16:27:21.552055,28432.11
2167,user_36,Ruby,Perform maintain fast improve national. Despite finally act huge speak by.,1983-09-15T16:27:21.552116,35250.04
2168,user_22,Titanium,Agree kind mind budget despite particularly film. Situation prove hold billion structure account.,2003-04-15T16:27:21.552177,15146.81
2169,user_33,Fabric,Change image ready service.,2003-03-24T16:27:21.552223,29107.26
2170,user_20,Clay,Sort ago main it author sport. Decision long population within ball big guy. Position choice,2001-05-10T16:27:21.552303,22905.79
2171,user_19,Copper,Serious describe second fund true. Scene side mean result white wish even. Suggest throughout thousand,2010-09-08T16:27:21.552386,18021.91
2172,user_42,Fiber,Bill either final travel. Determine course because art kid information many bar.,2008-11-28T16:27:21.552446,14460.75
2173,user_47,Rubber,Day fund evening long certain. Employee common store house world pattern force.,1984-10-18T16:27:21.552507,16429.5
2174,user_2,Gold,Style add public strong despite.,2022-07-15T16:27:21.552553,35219.29
2175,user_31,Platinum,Thought outside full six large. Camera future in wrong street forget detail. Until high stop,1983-06-26T16:27:21.552652,14155.41
2176,user_4,Emerald,Heart my on future. Commercial there himself whose significant consider. Building couple fly add series,2012-11-12T16:27:21.552729,25306.98
2177,user_6,Aluminum,Main white effect national. Station draw hotel heart born name. Wall language left Mr skin,2015-04-02T16:27:21.552801,24638.45
2178,user_25,Gold,Send truth share street science dream. Company hospital question big century.,1991-03-03T16:27:21.552859,45451.1
2179,user_12,Iron,Act tell old. Cost yes artist firm hold.,2010-05-06T16:27:21.552917,19400.73
2180,user_24,Brass,Military cold employee nothing sister exactly all. Bar image month subject reveal.,2002-01-23T16:27:21.553313,39744.08
2181,user_40,Steel,Foot beautiful decision song for from. Local marriage movie adult age image rather. Single popular,2013-11-21T16:27:21.553506,30812.18
2182,user_50,Copper,Stand here need avoid election. Popular there decade effect cell hope statement. Tell interview for,1990-12-19T16:27:21.553713,45340.85
2183,user_5,Wood,Lay happy later serious provide college traditional join.,1997-06-20T16:27:21.553823,1779.76
2184,user_21,Plastic,Paper some score light.,2018-08-25T16:27:21.553879,12894.43
2185,user_50,Bronze,Few wind ball behind. Beat technology though thank here test.,2016-12-15T16:27:21.553942,23540.43
2186,user_13,Amethyst,Test performance down. Care very itself wall performance country. Experience theory onto television fast.,1983-09-20T16:27:21.554013,10258.79
2187,user_2,Opal,His draw speak painting notice officer black. Help culture most body appear. Describe law color,2021-09-04T16:27:21.554087,19086.84
2188,user_26,Ceramic,Writer north senior computer with her a. Final cup good everybody resource. Law positive moment,1993-06-14T16:27:21.554160,29040.41
2189,user_30,Opal,Gas capital past try.,2007-03-07T16:27:21.554212,39191.68
2190,user_36,Stone,Ground who more threat character. Myself baby evidence government organization. Indicate challenge maintain.,1992-05-14T16:27:21.554283,13079.88
2191,user_25,Leather,Play live herself answer coach certain.,2002-10-19T16:27:21.554330,14065.42
2192,user_44,Copper,Leg each compare training. Leave major help help. Wall specific yourself admit member. Itself health,1986-03-15T16:27:21.554408,18167.43
2193,user_37,Amethyst,Expert meet goal enter draw easy may network. Seek oil Congress spring.,1997-04-12T16:27:21.554468,36393.07
2194,user_27,Amethyst,Condition represent wonder hope. Follow them card thousand. Quickly million myself leader. Personal data beyond,2014-04-04T16:27:21.554546,38959.92
2195,user_10,Opal,Country person particular ready world current. Pull happy national policy send action himself. Stop hear,1985-08-17T16:27:21.554627,38257.7
2196,user_8,Graphite,Professional everybody article wonder again tend prepare. Sometimes of expert.,1992-01-13T16:27:21.554684,27069.28
2197,user_35,Stainless,Outside scientist despite probably suddenly medical college. Avoid center quite or. Really pressure tonight ask,2019-04-14T16:27:21.554771,19418.77
2198,user_32,Clay,Dream better and. Week each around model.,2020-10-17T16:27:21.554833,45146.07
2199,user_13,Pearl,Day position time road notice herself their my. Traditional production civil attack long. No organization,1999-05-23T16:27:21.554918,34994.7
2200,user_40,Bronze,Miss structure make store north bag generation. Really person step pick but. Question ground example,1987-05-21T16:27:21.554989,21737.59
